will_end_trend_at_period_t+1_or_not,t_period_log_views_per_day_percentage_change,appeared_times
False,-1.519967595621267,4
False,-1.8988726025823384,5
False,-2.157263612010597,6
False,-2.3399076065576696,7
False,-2.3857657800803462,8
False,-2.585554823692803,9
False,-2.6290274774582154,10
False,-2.644027124574408,11
False,-2.8853329360481026,12
True,-3.0063264218615617,13
False,-1.14032277724948,1
True,-1.9006938669954836,2
False,-0.5724443347675714,1
False,-2.1743350228280156,2
False,-3.036938430727526,3
False,-2.956217388861889,4
False,-3.3402585820721065,5
False,-3.7854672804602654,6
False,-4.054027153281573,7
False,-4.3369549763121835,8
False,-4.3455175195911195,9
False,-4.690838966088346,10
False,-3.7282106644164235,11
True,-4.078820528491491,12
False,-1.9198230077650849,1
False,-3.016036073123179,2
False,-3.3600700902382927,3
False,-3.461077958274797,4
False,-3.7624782148742093,5
False,-4.501278737736836,6
False,-4.588014150463589,7
False,-4.709989838793594,8
False,-5.116309169375575,9
False,-5.4750486139960195,10
False,-5.166014510679786,11
True,-5.2650009598396315,12
False,-1.2597234010880298,1
False,-2.487112709100054,2
False,-2.9431293823856706,3
False,-3.3753578698863445,4
False,-3.8037075422368622,5
False,-3.87937882497114,6
False,-4.361714947026567,7
False,-4.537071346582146,8
False,-4.760845452665216,9
False,-4.42760854153911,10
False,-4.744807069074309,11
True,-4.9964474646192585,12
False,-1.7391194118820985,1
False,-2.6709830623674335,2
False,-3.273691022517012,3
False,-3.381573617679324,4
False,-3.382143170791437,5
False,-4.199225510851245,6
False,-4.602607983790749,7
False,-4.6398891658773564,8
False,-5.012623366321642,9
False,-5.129602813160299,10
False,-4.8860434165105415,11
True,-5.032679091636247,12
True,-3.717240019662925,1
False,-3.1017462096511568,1
False,-3.6041485483993267,2
False,-3.797808226176675,3
False,-3.8048556093871384,4
True,-3.8930325011010067,5
False,-1.9459869097538733,1
False,-2.7215058961898375,2
False,-2.9074263527102184,3
False,-3.216985371093907,4
False,-3.164227191536241,5
False,-3.658887070014897,6
False,-4.098023511142504,7
False,-4.592076136216052,8
False,-5.191335893124636,9
False,-5.251649121700049,10
False,-5.243716233709161,11
True,-5.111781815132334,12
False,-2.8354878957741296,1
False,-3.2564369572353775,2
False,-3.541175187909441,3
False,-3.5356537259794214,4
False,-3.6580834949964083,5
False,-4.07702291161398,6
False,-4.214988811803904,7
False,-4.3700224871004645,8
False,-4.685021736348967,9
False,-4.6088336471016085,10
False,-4.6212307028992266,11
True,-4.619898316186783,12
False,-2.339317349337992,1
False,-3.3030513528043803,2
False,-4.080289093430995,3
False,-3.616937375833369,4
True,-3.7124405508111695,5
False,-2.082419457686449,1
False,-3.1098452776689203,2
False,-3.5869170384396574,3
False,-3.8561947880477123,4
False,-4.062765463495863,5
False,-4.616455146556099,6
False,-4.754960724850019,7
False,-4.824039020142432,8
False,-4.85854630753648,9
False,-4.9225861209583,10
False,-4.657021976633825,11
True,-4.7398121970996225,12
False,-1.6133087747626087,1
False,-2.225743375934119,2
False,-2.599839192201601,3
False,-2.934272544950224,4
False,-3.029915703287893,5
False,-3.423507278381309,6
False,-3.6933412905006366,7
False,-4.060162948931034,8
False,-4.311161956609591,9
False,-4.390811464229614,10
False,-4.349260310915155,11
True,-4.451747355692201,12
False,-2.3458790795230793,1
False,-3.35895762302021,2
False,-3.9846106165488697,3
False,-4.2678235514443825,4
False,-3.783591368869008,5
False,-4.284730894214424,6
False,-4.582242681344387,7
False,-4.881815550020999,8
True,-5.267806611343015,9
False,-2.0622555471183768,1
False,-2.706550950446569,2
False,-3.380549391406848,3
False,-3.626875596788204,4
False,-3.657397620008468,5
False,-4.1486031527399225,6
False,-4.476489476480891,7
False,-4.701668470904745,8
False,-4.824651868423016,9
True,-4.932278994325057,10
False,-1.0818355797635908,1
True,-1.8930078882469143,2
False,-3.7612001156935624,1
False,-4.395098716241234,2
False,-5.405889720002463,3
False,-5.746841964116648,4
False,-5.567708169027566,5
False,-5.976985225843148,6
True,-6.672665656649527,7
False,-3.988288390041459,1
False,-4.345640253944036,2
False,-3.7123412713920683,3
False,-3.843611314773882,4
False,-4.333433408347761,5
False,-4.819285064631829,6
True,-4.853346997764531,7
True,-2.617957157575172,1
True,-2.617957157575172,1
False,-0.32733338420599417,1
False,-1.9649128056723608,2
False,-2.073611586926869,3
False,-2.390722143029177,4
False,-2.9239838458975225,5
False,-2.857455481035324,6
False,-3.2773872384725737,7
False,-3.910331632370383,8
False,-3.22277141737954,9
False,-3.425719500477414,10
True,-3.6418568955934996,11
False,-0.6989506158864532,1
False,-1.4827496372690103,2
False,-1.6456056437115005,3
False,-1.9382951035249563,4
False,-2.246420040622768,5
False,-2.351851348625024,6
False,-2.3182483040098982,7
False,-2.5461906576070783,8
False,-2.6903099810309894,9
False,-2.8398511102880084,10
False,-3.0158436938233564,11
False,-3.1405992705908776,12
True,-3.3224164551057607,13
False,-1.7658844136540466,1
False,-2.681041306704002,2
False,-3.2524931560661967,3
False,-3.6048903211157075,4
False,-3.7840104800455157,5
False,-3.88826732898244,6
False,-4.6009245240023215,7
False,-5.186998439464454,8
False,-5.5833769788701515,9
False,-5.704815652975236,10
False,-5.763568307132403,11
True,-5.744764552806029,12
False,-1.2011627860939724,1
False,-2.1267795883881275,2
False,-2.5267006031553327,3
False,-2.7804453247126935,4
False,-3.2536754644629458,5
False,-3.60214792784384,6
False,-3.7065898875032004,7
False,-4.249182222231205,8
False,-4.207547819531707,9
False,-4.343745236117092,10
False,-4.492486556139476,11
True,-4.763696185371851,12
False,-1.2011627860939724,1
False,-2.1267795883881275,2
False,-2.5267006031553327,3
False,-2.7804453247126935,4
False,-3.2536754644629458,5
False,-3.60214792784384,6
False,-3.7065898875032004,7
False,-4.249182222231205,8
False,-4.207547819531707,9
False,-4.343745236117092,10
False,-4.492486556139476,11
True,-4.763696185371851,12
False,-2.0627859017038173,1
False,-2.566799317373882,2
False,-2.7099410645634254,3
False,-2.950367418776317,4
False,-3.151312960428127,5
False,-3.0994555846668743,6
False,-3.315010257435671,7
False,-3.6791184002867205,8
False,-3.8834888417015843,9
False,-3.944870266610322,10
False,-4.007595769022488,11
True,-4.046907196604917,12
False,-1.5482435834455175,1
False,-2.353615824713764,2
False,-2.380520177814779,3
False,-2.693008858791391,4
False,-3.0933708409300404,5
False,-3.2960400246969046,6
False,-3.615646726486487,7
False,-3.9641007823542824,8
False,-3.8055220088522637,9
False,-3.8010736258030122,10
False,-3.908140270349698,11
True,-4.179898505829901,12
False,-0.040876502700028544,1
False,-1.8141240862106809,2
False,-1.7852269370549185,3
False,-2.6908700044760048,4
False,-3.378679070231553,5
False,-3.7636537806406154,6
False,-4.240706690732596,7
False,-4.721207743575163,8
False,-4.335767583171737,9
False,-4.239533693787491,10
True,-4.237451297208682,11
False,-1.3834624803624216,1
False,-2.246315278902908,2
False,-2.6514472878440376,3
False,-3.1060624149027793,4
False,-3.425831536394196,5
False,-3.5875537549541634,6
False,-3.7092049498624213,7
False,-3.445140058090251,8
False,-3.5457758310548564,9
False,-3.6523433666624645,10
False,-3.789242349607314,11
True,-3.9137665030313022,12
False,-0.35656857793320745,1
False,-2.412602285337635,2
False,-2.837348799344368,3
False,-3.5929296953975935,4
False,-3.7095151662628805,5
False,-3.8143392366249977,6
False,-3.6642442319795476,7
False,-3.8156268194658836,8
False,-4.253874563813735,9
False,-4.455055793825544,10
False,-4.575148644002633,11
True,-4.700004061901535,12
True,-1.5599617526362088,1
False,-0.028185158498533692,1
False,-1.467791220991637,2
False,-0.011685377237461722,3
False,0.012129348362885034,4
False,-1.638331271651583,5
False,-2.5931911777977183,6
False,-3.7243627550509473,7
False,-4.458113956387452,8
False,-4.355385691362678,9
False,-3.9439544514474516,10
True,-3.304725478629497,11
False,-3.4029456338556847,1
False,-3.423072986961383,2
False,-2.968295322654445,3
False,-2.3081541083499544,4
False,-3.109769324690714,5
False,-4.357386930736733,6
False,-4.676192135228284,7
False,-5.101160353742237,8
False,-5.4275018249288625,9
False,-5.154254521871173,10
True,-5.052382030978491,11
False,-5.064075128567668,1
False,-7.357611105471458,2
False,-7.3850958723379385,3
False,-7.555867132302351,4
False,-7.94585479473722,5
False,-7.970306410683823,6
False,-8.2029839014382,7
False,-8.073579875895923,8
True,-8.370623400867588,9
False,-2.507360815623331,1
False,-2.782587213431399,2
False,-3.138362715221775,3
False,-3.4573066468302907,4
False,-4.074851837961373,5
False,-4.447446970042166,6
False,-4.811282101697146,7
False,-5.047093519255134,8
True,-5.3657370314973,9
False,-2.507360815623331,1
False,-2.782587213431399,2
False,-3.138362715221775,3
False,-3.4573066468302907,4
False,-4.074851837961373,5
False,-4.447446970042166,6
False,-4.811282101697146,7
False,-5.047093519255134,8
True,-5.3657370314973,9
False,-2.6755691863001516,1
False,-2.9578474913821378,2
False,-3.1087170599652043,3
False,-3.247538936904754,4
False,-3.1423048935870446,5
True,-3.2935389418946435,6
False,-2.6755691863001516,1
False,-2.9578474913821378,2
False,-3.1087170599652043,3
False,-3.247538936904754,4
False,-3.1423048935870446,5
True,-3.2935389418946435,6
False,-0.34347595202935133,1
False,-1.5097854195558387,2
False,-2.5030335518596236,3
False,-2.955789127145426,4
False,-3.1758067305324023,5
False,-3.5909300556102486,6
False,-3.8923309612228834,7
False,-3.8198915423156357,8
False,-4.083924710197839,9
False,-4.321722970511675,10
False,-4.5595966869531415,11
False,-4.929343348858115,12
True,-5.0358122991496534,13
False,-0.08873141347762493,1
False,-1.6304980911730593,2
True,-2.7879515724824295,3
False,-0.534693350021147,1
False,-2.1167276813681792,2
False,-2.924430344526197,3
False,-3.721261563546878,4
False,-4.259841117415769,5
False,-4.702410362003633,6
False,-5.1763987113088685,7
False,-5.417583519713088,8
False,-5.284194939377904,9
True,-5.489566381658754,10
False,-1.6701402018333202,1
False,-1.906770097500457,2
False,-2.197522293592062,3
False,-2.6750639113037833,4
False,-3.021404900477719,5
False,-3.576563449148264,6
False,-3.7558503658777322,7
False,-3.906411703365216,8
False,-3.864099820862862,9
False,-4.047550586061002,10
False,-4.36108704311037,11
True,-4.613048520551826,12
False,-0.8254464179000791,1
False,-1.5622241515989697,2
False,-2.730504591530419,3
False,-2.9907308265454557,4
False,-3.769532481492682,5
False,-4.300812806378667,6
False,-4.969417626897913,7
False,-4.703896913728215,8
False,-4.943523198962017,9
True,-5.050070457358158,10
False,-0.49980996819453394,1
False,-1.7754968758141187,2
False,-2.688952252199901,3
False,-2.951789415418611,4
False,-3.03201249529873,5
False,-3.2849521131822996,6
False,-3.784381952797801,7
False,-3.9280586868625984,8
False,-4.080403851788988,9
False,-4.334920749996709,10
True,-4.780325344662893,11
False,-2.1442565489725163,1
False,-2.734281325019195,2
False,-3.400946192082645,3
False,-3.921629103576609,4
False,-4.4197946346331225,5
False,-4.278303667802601,6
False,-4.546197626857933,7
False,-4.612785724921792,8
False,-4.859456697615643,9
False,-4.965651860190897,10
True,-5.012873632596167,11
False,-0.30112844397094873,1
False,-1.7848676903922494,2
False,-2.8200923684237877,3
False,-3.5722181819186223,4
True,-2.4187214696442516,5
False,-0.7324265333103013,1
False,-1.7370497693618439,2
False,-2.301419229864317,3
False,-2.754459666137751,4
False,-2.9372664759231992,5
False,-2.8636381519261125,6
True,-2.60745549497482,7
False,-0.7324265333103013,1
False,-1.7370497693618439,2
False,-2.301419229864317,3
False,-2.754459666137751,4
False,-2.9372664759231992,5
False,-2.8636381519261125,6
True,-2.60745549497482,7
False,-0.04378995479334606,1
False,-1.6233772462432927,2
True,-2.2597309128282186,3
False,-1.8618610797068371,1
False,-2.8601447686841457,2
False,-3.3671421505826475,3
False,-3.413517087426693,4
True,-3.857374594731168,5
False,-1.8887585845949393,1
False,-2.2796713316652,2
True,-2.42945791509075,3
False,-2.0040952889869814,1
False,-2.94732988299803,2
True,-2.2726772192397218,3
False,-1.6953781310350131,1
False,-2.0569668780888324,2
False,-2.728849214688192,3
False,-3.426080670912225,4
False,-3.8238126290267194,5
False,-3.7217851619583797,6
False,-4.037103890455843,7
False,-4.3905306930645995,8
False,-4.399684104770855,9
False,-4.808147335896927,10
False,-5.412379342418521,11
True,-5.854864115096168,12
False,-0.980466276377899,1
False,-1.8726710852810602,2
False,-2.768818967524297,3
False,-3.6258310502701057,4
False,-4.355506580647126,5
False,-4.024715913286358,6
False,-4.589656291470598,7
False,-4.293211806083027,8
False,-4.315513994435973,9
False,-4.5720944426641,10
False,-4.843161400835965,11
True,-4.877139636535888,12
False,-2.1075711129554904,1
False,-2.442883741291944,2
False,-2.99656851053652,3
False,-3.6530118555807896,4
False,-3.794104021703715,5
False,-3.9169594030905004,6
False,-3.920928341315532,7
False,-4.238281645930294,8
False,-4.301793100923303,9
False,-4.490802671219428,10
True,-4.807621927752159,11
False,-2.657074013306863,1
False,-2.8760732339507213,2
False,-3.0655492696209787,3
False,-3.4025439284023986,4
True,-3.5001040128128493,5
False,-0.01939587878546958,1
False,-1.009922447870179,2
False,-1.634496456119279,3
False,-2.016986737193273,4
False,-2.280039869821746,5
False,-2.24939685067556,6
False,-2.343463552571682,7
False,-2.5133305730899007,8
False,-2.6478498481345776,9
False,-2.941477141576211,10
False,-3.0264028687408553,11
False,-2.954535105484696,12
True,-2.9724163692538155,13
False,-2.4613662735133572,1
False,-2.5436691684770794,2
False,-3.2731701810579166,3
False,-3.854568615465167,4
False,-4.031158449916192,5
False,-4.082339351913579,6
False,-4.606012949349958,7
False,-4.5901612054256535,8
False,-4.836375151391846,9
False,-4.937959252769797,10
True,-5.078490923857996,11
False,-0.7363884482955749,1
False,-1.0528851950286096,2
False,-1.7207649183220128,3
False,-2.48043266395446,4
False,-2.871738820600289,5
False,-2.9967460038396347,6
False,-3.316880009140135,7
False,-3.1067371729054374,8
False,-3.31315049665069,9
False,-3.5243143954115324,10
False,-4.012118967358434,11
True,-3.9441719959377384,12
False,0.1418178915029463,1
False,-1.1276265062598754,2
False,-1.62192280268148,3
False,-1.8385395738516384,4
False,-2.1848936018635947,5
False,-2.296912507605292,6
False,-2.4494780311635402,7
False,-2.2245754151976076,8
False,-2.5197745839966648,9
False,-2.683354800254532,10
False,-2.732501171266431,11
True,-2.6085485693444346,12
False,-1.8289617072055453,1
False,-2.6798164698521605,2
False,-3.416778158597216,3
True,-4.360820299451326,4
False,-2.757628237360469,1
False,-3.92060650474471,2
False,-4.4432351494042654,3
False,-5.508468404940109,4
False,-6.156062764999489,5
False,-5.633261718991196,6
False,-6.762525473877817,7
False,-7.03194509773105,8
False,-7.255971471417629,9
False,-7.494348820471391,10
True,-7.711969389874362,11
False,-2.757628237360469,1
False,-3.92060650474471,2
False,-4.4432351494042654,3
False,-5.508468404940109,4
False,-6.156062764999489,5
False,-5.633261718991196,6
False,-6.762525473877817,7
False,-7.03194509773105,8
False,-7.255971471417629,9
False,-7.494348820471391,10
True,-7.711969389874362,11
False,-2.88326381558488,1
